epoch,avg_error,max_error,max_error_example,correct_example,average_validation_loss,epsilon
0,78.21009950380068,188.85472106933594,"(99.9999999820788, 299.0000000731736, 110.14527893066406)","(60.999999219241445, 101.00000056316833, 100.7357406616211)",0.9889813363552094,0.07365905841996455
1,77.49035974451013,187.5343017578125,"(99.9999999820788, 299.0000000731736, 111.4656982421875)","(60.999999219241445, 101.00000056316833, 100.96455383300781)",0.9716588242633922,0.10224251665418148
2,76.33795330975506,185.35057067871094,"(99.9999999820788, 299.0000000731736, 113.64942932128906)","(60.999999219241445, 101.00000056316833, 101.62596130371094)",0.9434193944608843,0.12467018463667182
3,74.56679885451858,182.1405487060547,"(99.9999999820788, 299.0000000731736, 116.85945129394531)","(60.999999219241445, 101.00000056316833, 102.7728271484375)",0.9013357975998441,0.14384808459774837
4,72.14849028716216,177.64804077148438,"(99.9999999820788, 299.0000000731736, 121.35195922851562)","(62.000000167676845, 107.00000067219567, 104.82575988769531)",0.8445275280926678,0.16092310720854375
5,68.27438766891892,170.72398376464844,"(99.9999999820788, 299.0000000731736, 128.27601623535156)","(62.000000167676845, 107.00000067219567, 105.74890899658203)",0.7595810503573031,0.1764900672162912
6,61.703441722972975,159.80718994140625,"(99.9999999820788, 299.0000000731736, 139.19281005859375)","(62.000000167676845, 107.00000067219567, 106.81046295166016)",0.6287417307093337,0.1909059932286018
7,50.011878761085306,142.4735870361328,"(99.9999999820788, 299.0000000731736, 156.5264129638672)","(62.000000167676845, 107.00000067219567, 107.02375030517578)",0.434080570936203,0.20440475124955232
8,29.74307663376267,116.66586303710938,"(99.9999999820788, 299.0000000731736, 182.33413696289062)","(60.999999219241445, 101.00000056316833, 100.6899185180664)",0.20948524224395687,0.21715004537248028
9,11.710215594317463,73.27435302734375,"(99.9999999820788, 299.0000000731736, 225.72564697265625)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0573257806685728,0.22926159099652985
10,6.827563105402766,41.55816650390625,"(99.9999999820788, 299.0000000731736, 257.44183349609375)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.015468422084341984,0.24083023351362207
11,3.8298743995460303,22.56719970703125,"(99.9999999820788, 299.0000000731736, 276.43280029296875)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.004240092424977873,0.2519267974676334
12,2.7485410329457878,14.277374267578125,"(99.9999999820788, 299.0000000731736, 284.7226257324219)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0022954199544934404,0.2626078207009403
13,2.384525917671822,12.13397216796875,"(99.9999999820788, 299.0000000731736, 286.86602783203125)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0018345914541970233,0.27291930269137454
14,2.3038723919842696,9.03338623046875,"(99.9999999820788, 299.0000000731736, 289.96661376953125)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0012798181458099469,0.2828992652488606
15,2.140127233556799,6.83636474609375,"(99.9999999820788, 299.0000000731736, 292.16363525390625)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0014263012295437825,0.2925796026213029
16,2.1652783574284733,7.679229736328125,"(99.9999999820788, 299.0000000731736, 291.3207702636719)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.001197737776926039,0.3019873231070312
17,2.041595562084301,8.717803955078125,"(99.9999999820788, 299.0000000731736, 290.2821960449219)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0010468375057334433,0.31114560320607537
18,1.8270255423880912,8.875396728515625,"(99.9999999820788, 299.0000000731736, 290.1246032714844)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0008383974294505409,0.3200744537635943
19,1.729975210653769,8.76483154296875,"(99.9999999820788, 299.0000000731736, 290.23516845703125)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0008179024333839078,0.3287913770787118
20,1.75547439987595,8.01239013671875,"(99.9999999820788, 299.0000000731736, 290.98760986328125)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0007020369112315411,0.33731167119089006
21,1.72060641726932,7.706298828125,"(99.9999999820788, 299.0000000731736, 291.293701171875)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.000692846133952608,0.34564890593800884
22,1.6270893200023755,7.415191650390625,"(99.9999999820788, 299.0000000731736, 291.5848083496094)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0006672804372863391,0.35381514939402225
23,1.5954208374023438,6.88409423828125,"(99.9999999820788, 299.0000000731736, 292.11590576171875)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.000725940681641569,0.3618211573765135
24,1.711262677166913,6.7161865234375,"(99.9999999820788, 299.0000000731736, 292.2838134765625)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0008112559161098623,0.36967663268487155
25,1.6748545878642314,6.10968017578125,"(99.9999999820788, 299.0000000731736, 292.89031982421875)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0006283021742805235,0.37739029113347083
26,1.5675422049857475,4.92138671875,"(99.9999999820788, 299.0000000731736, 294.07861328125)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0005402550985407386,0.3849700609915795
27,1.4572128089698586,4.5390625,"(99.9999999820788, 299.0000000731736, 294.4609375)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0005451327164632243,0.39242313064014755
28,1.4449471138619088,4.642181396484375,"(99.9999999820788, 299.0000000731736, 294.3578186035156)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.00044346436766932746,0.39975608210345903
29,1.3998692486737225,4.34857177734375,"(99.9999999820788, 299.0000000731736, 294.65142822265625)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0004819437556245641,0.40697491769176686
30,1.4471699482685811,4.32122802734375,"(99.9999999820788, 299.0000000731736, 294.67877197265625)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.00040374325377539406,0.41408518205319694
31,1.3754708573624894,3.985595703125,"(99.9999999820788, 299.0000000731736, 295.014404296875)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.00041594773741766204,0.4210919570361168
32,1.3233405448294975,3.803924560546875,"(74.00000016354235, 157.99999887366334, 154.19607543945312)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.00039073508122709354,0.42799994205263975
33,1.347150132462785,4.1530609130859375,"(74.00000016354235, 157.99999887366334, 153.84693908691406)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003870386422636944,0.43481348670502346
34,1.3305109384897593,3.98443603515625,"(99.9999999820788, 299.0000000731736, 295.01556396484375)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003774762381736592,0.44153664222169964
35,1.3020895880621832,4.26983642578125,"(99.9999999820788, 299.0000000731736, 294.73016357421875)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003743428096640855,0.4481731599637291
36,1.296919229868296,3.8551025390625,"(94.9999998975488, 260.9999984742455, 264.8551025390625)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003237970310225579,0.45472653356440756
37,1.275079211673221,4.1435546875,"(99.9999999820788, 299.0000000731736, 294.8564453125)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003437794582930872,0.4612000548944446
38,1.3051168596422351,4.080780029296875,"(74.00000016354235, 157.99999887366334, 153.91921997070312)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.00033357944905858586,0.4675967597750038
39,1.2564452403300517,4.368988037109375,"(99.9999999820788, 299.0000000731736, 294.6310119628906)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.00034194079312697257,0.47391953330257186
40,1.2586973551157359,3.9366607666015625,"(74.00000016354235, 157.99999887366334, 154.06333923339844)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.00032115258855392804,0.4801710508586001
41,1.2435164064974398,4.0070343017578125,"(74.00000016354235, 157.99999887366334, 153.9929656982422)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003079152980668319,0.48635385788975405
42,1.2385221429773279,4.04766845703125,"(74.00000016354235, 157.99999887366334, 153.95233154296875)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003191549503999586,0.492470331100467
43,1.2416299871496252,4.0625762939453125,"(74.00000016354235, 157.99999887366334, 153.9374237060547)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003148986552086835,0.498522722365918
44,1.2362004872914907,4.07843017578125,"(74.00000016354235, 157.99999887366334, 153.92156982421875)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003100274928304291,0.5045131490682911
45,1.2260734970505174,3.90155029296875,"(99.9999999820788, 299.0000000731736, 295.09844970703125)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003083360765280353,0.510443611101351
46,1.2215327185553473,3.996185302734375,"(74.00000016354235, 157.99999887366334, 154.00381469726562)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003069535313123787,0.5163160269953246
47,1.2194007667335305,3.9813385009765625,"(74.00000016354235, 157.99999887366334, 154.01866149902344)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003074370308879864,0.5221321780772952
48,1.2203509356524493,3.958282470703125,"(74.00000016354235, 157.99999887366334, 154.04171752929688)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.0003065267244253207,0.5278937836654065
49,1.220134889757311,3.958465576171875,"(74.00000016354235, 157.99999887366334, 154.04153442382812)","(20.00000380476193, -2.1805469145874667e-06, 0.0)",0.00030648854727907156,0.5336024680747753
